symbol,open_time,close_time,available_at_assumed,open,high,low,close,volume
SOLUSDT,2025-07-17T00:00:00+00:00,2025-07-17T23:59:59.999000+00:00,2025-07-18T00:00:00.999000+00:00,173.62,178.19,168.71,175.87,4491555.727
SOLUSDT,2025-07-18T00:00:00+00:00,2025-07-18T23:59:59.999000+00:00,2025-07-19T00:00:00.999000+00:00,175.88,184.67,173.24,177.28,5191853.168
SOLUSDT,2025-07-19T00:00:00+00:00,2025-07-19T23:59:59.999000+00:00,2025-07-20T00:00:00.999000+00:00,177.28,178.61,174.0,176.96,2059315.008
SOLUSDT,2025-07-20T00:00:00+00:00,2025-07-20T23:59:59.999000+00:00,2025-07-21T00:00:00.999000+00:00,176.97,183.66,176.33,181.43,3694854.915
SOLUSDT,2025-07-21T00:00:00+00:00,2025-07-21T23:59:59.999000+00:00,2025-07-22T00:00:00.999000+00:00,181.44,199.28,178.25,195.72,6495907.179
SOLUSDT,2025-07-22T00:00:00+00:00,2025-07-22T23:59:59.999000+00:00,2025-07-23T00:00:00.999000+00:00,195.72,206.3,193.75,205.7,8635627.173
SOLUSDT,2025-07-23T00:00:00+00:00,2025-07-23T23:59:59.999000+00:00,2025-07-24T00:00:00.999000+00:00,205.7,205.75,183.97,189.4,5548137.499
SOLUSDT,2025-07-24T00:00:00+00:00,2025-07-24T23:59:59.999000+00:00,2025-07-25T00:00:00.999000+00:00,189.4,191.87,179.21,182.87,5217064.871
SOLUSDT,2025-07-25T00:00:00+00:00,2025-07-25T23:59:59.999000+00:00,2025-07-26T00:00:00.999000+00:00,182.88,186.85,175.63,186.76,4481310.44
SOLUSDT,2025-07-26T00:00:00+00:00,2025-07-26T23:59:59.999000+00:00,2025-07-27T00:00:00.999000+00:00,186.75,189.78,184.29,184.88,1773453.875
SOLUSDT,2025-07-27T00:00:00+00:00,2025-07-27T23:59:59.999000+00:00,2025-07-28T00:00:00.999000+00:00,184.89,190.7,184.53,188.64,2233060.133
SOLUSDT,2025-07-28T00:00:00+00:00,2025-07-28T23:59:59.999000+00:00,2025-07-29T00:00:00.999000+00:00,188.64,195.26,182.16,183.11,4067872.127
SOLUSDT,2025-07-29T00:00:00+00:00,2025-07-29T23:59:59.999000+00:00,2025-07-30T00:00:00.999000+00:00,183.1,186.68,178.3,181.48,2541912.036
SOLUSDT,2025-07-30T00:00:00+00:00,2025-07-30T23:59:59.999000+00:00,2025-07-31T00:00:00.999000+00:00,181.47,182.56,170.29,177.77,3297250.187
SOLUSDT,2025-07-31T00:00:00+00:00,2025-07-31T23:59:59.999000+00:00,2025-08-01T00:00:00.999000+00:00,177.77,182.7,171.44,172.22,2624841.783
SOLUSDT,2025-08-01T00:00:00+00:00,2025-08-01T23:59:59.999000+00:00,2025-08-02T00:00:00.999000+00:00,172.22,172.26,159.2,162.71,4317529.315
SOLUSDT,2025-08-02T00:00:00+00:00,2025-08-02T23:59:59.999000+00:00,2025-08-03T00:00:00.999000+00:00,162.71,165.3,155.83,158.48,2208175.075
SOLUSDT,2025-08-03T00:00:00+00:00,2025-08-03T23:59:59.999000+00:00,2025-08-04T00:00:00.999000+00:00,158.49,163.14,156.28,161.97,2297909.311
SOLUSDT,2025-08-04T00:00:00+00:00,2025-08-04T23:59:59.999000+00:00,2025-08-05T00:00:00.999000+00:00,161.98,169.8,161.26,169.55,2688954.158
SOLUSDT,2025-08-05T00:00:00+00:00,2025-08-05T23:59:59.999000+00:00,2025-08-06T00:00:00.999000+00:00,169.55,171.73,161.3,164.09,2554958.009
SOLUSDT,2025-08-06T00:00:00+00:00,2025-08-06T23:59:59.999000+00:00,2025-08-07T00:00:00.999000+00:00,164.09,169.93,161.13,168.09,1797491.429
SOLUSDT,2025-08-07T00:00:00+00:00,2025-08-07T23:59:59.999000+00:00,2025-08-08T00:00:00.999000+00:00,168.1,175.51,166.7,175.36,3014662.995
SOLUSDT,2025-08-08T00:00:00+00:00,2025-08-08T23:59:59.999000+00:00,2025-08-09T00:00:00.999000+00:00,175.37,179.66,173.43,176.78,3678790.655
SOLUSDT,2025-08-09T00:00:00+00:00,2025-08-09T23:59:59.999000+00:00,2025-08-10T00:00:00.999000+00:00,176.79,183.45,176.64,179.95,3325504.387
SOLUSDT,2025-08-10T00:00:00+00:00,2025-08-10T23:59:59.999000+00:00,2025-08-11T00:00:00.999000+00:00,179.96,186.18,177.51,182.66,4197287.287
SOLUSDT,2025-08-11T00:00:00+00:00,2025-08-11T23:59:59.999000+00:00,2025-08-12T00:00:00.999000+00:00,182.67,186.8,173.43,174.84,3960743.531
SOLUSDT,2025-08-12T00:00:00+00:00,2025-08-12T23:59:59.999000+00:00,2025-08-13T00:00:00.999000+00:00,174.83,193.76,173.6,191.78,5074348.157
SOLUSDT,2025-08-13T00:00:00+00:00,2025-08-13T23:59:59.999000+00:00,2025-08-14T00:00:00.999000+00:00,191.77,204.96,191.48,201.51,7148726.279
SOLUSDT,2025-08-14T00:00:00+00:00,2025-08-14T23:59:59.999000+00:00,2025-08-15T00:00:00.999000+00:00,201.51,209.86,186.68,192.47,8965607.314
SOLUSDT,2025-08-15T00:00:00+00:00,2025-08-15T23:59:59.999000+00:00,2025-08-16T00:00:00.999000+00:00,192.46,198.07,183.3,185.72,4360287.396
SOLUSDT,2025-08-16T00:00:00+00:00,2025-08-16T23:59:59.999000+00:00,2025-08-17T00:00:00.999000+00:00,185.71,190.06,185.2,189.6,2099818.448
SOLUSDT,2025-08-17T00:00:00+00:00,2025-08-17T23:59:59.999000+00:00,2025-08-18T00:00:00.999000+00:00,189.61,195.89,187.35,190.99,2261555.556
SOLUSDT,2025-08-18T00:00:00+00:00,2025-08-18T23:59:59.999000+00:00,2025-08-19T00:00:00.999000+00:00,191.0,191.33,180.0,182.94,3374074.697
SOLUSDT,2025-08-19T00:00:00+00:00,2025-08-19T23:59:59.999000+00:00,2025-08-20T00:00:00.999000+00:00,182.94,185.87,175.69,176.22,3260089.959
SOLUSDT,2025-08-20T00:00:00+00:00,2025-08-20T23:59:59.999000+00:00,2025-08-21T00:00:00.999000+00:00,176.22,187.97,176.04,187.94,3464957.674
SOLUSDT,2025-08-21T00:00:00+00:00,2025-08-21T23:59:59.999000+00:00,2025-08-22T00:00:00.999000+00:00,187.95,190.1,179.43,180.29,2914511.603
SOLUSDT,2025-08-22T00:00:00+00:00,2025-08-22T23:59:59.999000+00:00,2025-08-23T00:00:00.999000+00:00,180.3,202.4,177.27,200.69,6594118.389
SOLUSDT,2025-08-23T00:00:00+00:00,2025-08-23T23:59:59.999000+00:00,2025-08-24T00:00:00.999000+00:00,200.69,208.62,195.26,204.14,4788640.759
SOLUSDT,2025-08-24T00:00:00+00:00,2025-08-24T23:59:59.999000+00:00,2025-08-25T00:00:00.999000+00:00,204.15,211.99,201.09,205.98,7165649.238
SOLUSDT,2025-08-25T00:00:00+00:00,2025-08-25T23:59:59.999000+00:00,2025-08-26T00:00:00.999000+00:00,205.99,213.6,185.33,187.2,7953100.753
SOLUSDT,2025-08-26T00:00:00+00:00,2025-08-26T23:59:59.999000+00:00,2025-08-27T00:00:00.999000+00:00,187.19,198.1,185.58,195.86,4734419.522
SOLUSDT,2025-08-27T00:00:00+00:00,2025-08-27T23:59:59.999000+00:00,2025-08-28T00:00:00.999000+00:00,195.85,212.08,193.78,202.95,7835140.154
SOLUSDT,2025-08-28T00:00:00+00:00,2025-08-28T23:59:59.999000+00:00,2025-08-29T00:00:00.999000+00:00,202.95,216.89,201.72,214.43,7247306.546
SOLUSDT,2025-08-29T00:00:00+00:00,2025-08-29T23:59:59.999000+00:00,2025-08-30T00:00:00.999000+00:00,214.43,218.0,199.85,205.08,8607486.597
SOLUSDT,2025-08-30T00:00:00+00:00,2025-08-30T23:59:59.999000+00:00,2025-08-31T00:00:00.999000+00:00,205.09,207.06,197.52,202.7,3894576.115
